id_localidad;tipo_propiedad;nombre_conjunto;direccion
11;Conjunto Residencial;CONJUNTO RESIDENCIAL SENDEROS DEL CARMEL 2 PROPIEDAD HORIZONTAL;CL161#54-10
2;Edificio;KANDA 57;CL57#1-13
9;Edificio;NAXOS;CL21#96D-28
8;Edificio;SANTA CLARA;AC3#71A-28
8;Edificio;SEVENTY ONE;KR71#5-33
8;Edificio;STAR;CL5A#70-35
8;Edificio;CENTRAL PARK;KR71ABis#4-02
8;Edificio;MOSCKY;CL3A#71A-22
2;Edificio;ONCE 94;KR11A#94A-22
2;Edificio;VERDUM;KR17#96-41
1;Edificio;BALCONES DE JERICO;KR21#122-81
1;Edificio;EDIFICIO ALTOS DE NEPAL;KR14#127-47
5;Urbanización;SIENA APARTAMENTOS;DG68ASUR#14T-77
13;Edificio;CASTELL;AC63#14-27
2;Edificio;OTOÑO BY KD;CL95#11A-24
13;Edificio Residencial;VALME PROPIEDAD HORIZONTAL;CL57B#37A-03
8;Conjunto Residencial;LAS AMERICAS;TV71A#3A-76
8;Edificio;MULTIFAMILIAR A MANZANA 74 VILLA ANITA;CL54BSUR#80C-23MZ74
1;Agrupación de Vivienda;SORELIA;CL127#28-18
13;Edificio;DUO 33 PH;CL33A#19-20
13;Edificio;GARCIA CANO;AC53#36A-90
11;Edificio Multifamiliar;GLORIA CECILIA;CL117#70G-19EDGLORIACECILIAPH
1;Conjunto Residencial;LOS PATIOS DEL CEDRO;CL144#19-55
1;Edificio;OASIS DE SANTA BARBARA PROPIEDAD HO;KR12#116-76
1;Edificio;NAVARRA 108;KR19A#107-23
9;Agrupación de Vivienda Multifamiliar;EDIFICIO MULTIFAMILIAR LA ESPERANZA;CL23GBis#96F-45
8;Conjunto Residencial;DA VICNCI III;KR72BBis#12A-40
13;Copropiedad;BELALCAZAR PH;KR28A#49A-61
11;Copropiedad;COLINA 129 CONJUNTO RESIDENCIAL;TV53D#129-30
1;Edificio;LOGOS PROPIEDAD HORIZONTAL;CL117A#10-45
1;Edificio;CALLE 106 LOS MOLINOS;CL106#18-12
13;Edificio;GOTTFRIED;CL37#19-46
16;Conjunto;RESIDENCIAL SAN REMO;CL26BSUR#41-26
3;Edificio;EL LEVANTE;KR3A#30B-07
11;Conjunto Residencial;VALLES DE IBARRA I;CL152D#103-07
1;Edificio;VIVENDI;CL122#19-59
1;Edificio;ANA MARIA;AV15#109A-71
2;Edificio;UNIVERSAL;KR18#85-24
1;Edificio;TRANSVERSAL 13;TV13#118-64
18;Edificio;SOLARIO DEL PARQUE;CL26SUR#20-16
1;Edificio;BALCONES DE LA ACACIA;CL146#7B-61
11;Edificio;IBIZA;KR49#124-27
8;Conjunto Residencial;URBANO TINTAL;CL5A#93D-02
1;Edificio;EDIFICIO FRESNO;KR22#120-52
11;Agrupación de Vivienda;Las Orquideas de la Tercera Etapa;KR123#131-80
11;Edificio;SAN AMBROSIO;CL124#38-40
13;Edificio;CIBELES;KR14#28A-69
11;Edificio;VILLA TAKOA;TV59B#128A-83
2;Copropiedad;EDIFICIO MARTINEZ;CL86A#16A-24
3;Copropiedad;TORRE 1 AGRUPACION DE LOTES GO LIFE Y WORK - PROPIEDAD HORIZONTAL;KR7#24-17
9;Edificio;MIRADOR DE LA GIRALDA;CL22J#103A-25
1;Edificio;VAMI III;KR10A#119-70
9;Conjunto Casas;LA GIRALDA 1;CL23D#103B-27
1;Edificio;ESTELAR;TV14B#119-83
1;Conjunto Residencial;EL CEDRO;CL145#17-72
7;Conjunto Residencial;CONDOMINIO  BRISAS DE BOSA MANZANA 22A;CL49CSUR#93D-90
1;Edificio;PORTAL TORRES DE ANIM PH;CL103#11B-44
1;Edificio;EL CEDRO;KR7G#151A-07
2;Conjunto Residencial;ALTOS DE LA CABRERA;AK1#84A-50
9;Edificio;JANETH;CL24F#84B-36
11;Conjunto Residencial;FERRARA;KR106A#154A-12
1;Edificio;MIRADOR SUIZO;CL127B#6-54
1;Edificio;ALEJANDRÍA;CL142#13-73
11;Conjunto Residencial;GRATAMIRA CAMPESTRE 1;CL152B#72-91OFAD
2;Edificio Multifamiliar;TRAYECTA VIRREY;KR18#85-27
15;Agrupación de Vivienda;SARGENTO PAEZ PABON;CL17SUR#30-51
11;Edificio;EL SAUCO;KR50#125-06
1;Edificio;CHICO BOULEVARD;KR18A#103-34
2;Edificio;SERENO;CL90#8-84
1;Edificio;NAZCA 180;CL180#8-46
13;Edificio;BIFAMILIAR MARIA LUISA;KR35#25A-66
9;Conjunto Cerrado;FORETTI;KR96C#16-61
11;Edificio;OSAKA 122;KR51#122-67
2;Edificio;5TA AVENIDA;TV3#51A-49
1;Edificio;NEGUANGE;KR13A#102-17
10;Edificio;MIRADOR DEL PARQUE III;KR73A#75A-42
13;Edificio;MORALIA 1;KR21#54-41
1;Edificio;ENTREVERDE;CL112#18A-48
1;Edificio;CEDRITOS;CL145#23-69
2;Edificio;CALLE 62;AK7#62-43
1;Conjunto Residencial;VILLAS DE TOSCANA;CL168#9-11
15;Edificio de Vivienda;EDIFICIO RESIDENCIAL TRUJILLO;CL4SUR#19-69
1;Edificio;SANTILLA;KR45#164-97
2;Edificio;EDIFICIO CALABRIA VIRREY PH;KR19#85-38
1;Edificio;CENTER I PROPIEDAD HORIZONTAL;CL124#10-29
1;Edificio;CALLE 128A;CL128A#18-25
13;Edificio;FEDERLAGO;AC63#37-59
18;Copropiedad;ALAMEDA DE SAN JORGE;CL42BisSUR#12C-04
1;Edificio;OCOBOS;AK15#145A-47
10;Edificio Multifamiliar;AREZZO;KR84#77A-66
12;Edificio;MONTEVERDE;CL67F#66A-16
1;Edificio;RINCON DEL PARQUE TORRE B;KR14#101-88
4;Conjunto Multifamiliar;MEDICO ASOCIACION DE PROPIETARIOS DEL EDIFICIO MADELENA 11  CONJUNTO;AC1#4-7
2;Edificio;BASIKA 80;CL80#9-76
11;Edificio Multifamiliar;ACACIAS;DG113#54-28
16;Edificio;PRO ORIENTE I;AK68#17-52
11;Edificio;SANTAMARIA;KR54#107-38
2;Edificio;CATALA;AV82#12-64
8;Conjunto Residencial;LOS ROBLES DE TIMIZA;CL40FSUR#73B-66
1;Edificio;PALMAS DE LA CALLEJA II;CL127Bis#20-64
1;Edificio;KD ESSENTIAL;KR20#134-38
2;Edificio;ANAHUAC;KR6#58-07
1;Conjunto Residencial;TORRES DE SAIRA;AC161#7B-55
16;Edificio;GALAN PAZBEGUAN;KR54#3-33
2;Edificio;CONTESA;KR13#93-19
1;Edificio;CARDENAS Y PIÑEROS;KR14B#119-82
8;Conjunto Multifamiliar;Balcones De Techo;KR80B#6-94
11;Conjunto Residencial;GIRASOLES;CL182#76-75
11;Edificio;SOTILEZA RESERVADO;KR77#128A-75
2;Edificio;TORRES DE MIRASOL;KR5#74-75
16;Edificio;EBENEZER III;TV35#27B-21SUR
11;Edificio;PRADO PINZON;KR49#144-96
1;Edificio;FORESTO 125;CL125#16-07
13;Copropiedad;CASA 39;KR16#39-75
7;Edificio;MADELENA 13;KR65Bis#57-29SUR
13;Copropiedad;AGRUPACION DE VIVIENDA EDIFICIO RAFAEL NUÑEZ V ETAPA LOTE 2 MANZANA 2;AC48#17-85
1;Conjunto;EGUZKI;CL104#21-45
1;Edificio;ENTORNO 118;KR15A#118-31
1;Edificio;NORTH POINT TORRE E;KR7#155C-30
13;Edificio Multifamiliar;GALERIAS 02;CL50#22-22
2;Edificio;BOSQUE 54;KR4A#54-02
10;Edificio;NORMANDIA 11;KR71C#52-63
3;Edificio;SOY 21;CL21#5-44
1;Edificio;ALBORADA;TV33#143-37
3;Edificio;CALLE 17 PH;CL17#8-35ED
1;Edificio Residencial;ABADIA DEL PARQUE;CL125#16-31
7;Conjunto Residencial;HABITAT BOSA 63;CL63SUR#78J-74
13;Edificio;DI TERLIZZI;KR23#37-42
1;Edificio;PLAZA DE CIBELES   PROPIEDAD HORIZONTAL;CL105#21-32
11;Edificio Multifamiliar;SANTAHELENA VI;CL144#42-10
2;Edificio;LOMA 65;CL65#4A-63
11;Conjunto Residencial;SALAMANCA;CL181#76-80
1;Edificio;BOSQUE DE SANTA BARBARA;CL118#20-60
13;Edificio;SCALA 18;DG22B#44A-74
1;Edificio Multifamiliar;NESTOR;CL150#11-08
8;Conjunto Residencial;VILLA ALSACIA MANZANA 8 LOTES 3 Y 4 EDIFICIO MONACO;KR72A#11B-72
11;Copropiedad;XMALL COLINA;AK72#152-17
11;Edificio Multifamiliar;BONITA;CL136#53-65
11;Edificio Multifamiliar;SANTAHELENA SEIS;CL146#53A-10
13;Edificio;LOS ENCENILLOS;KR21#39-44
13;Edificio;MARCELA;KR37#54-31
10;Edificio;CEREZOS REAL;KR87A#84A-28
13;Edificio;ORLY I;TV39#58A-66
13;Edificio;ARISTEO;CL35#15-67
1;Conjunto;MAZZARELLO 181;KR18A#181C-32
1;Edificio;QUISQUEYA;TV18#114-08
1;Edificio;ARCOS DE LAS ACACIAS;KR13#145-25
13;Edificio;ARREBOLES DEL SALITRE;KR66B#45-26
3;Edificio;EL PENTAGONO;AV30#32-97
1;Edificio;MANTRA;KR17A#103-61
1;Conjunto Residencial;LA MARIA;KR11#188-71CJ
1;Edificio Multifamiliar;ONTARIO;KR13#119-47
1;Edificio;MARBE I;CL104#15-95
16;Edificio;HELENA MARIA;KR34#4B-13
11;Edificio;AES II;DG106C#41-55
12;Edificio;LA CASTELLANA;KR47A#91-23
11;Conjunto Residencial;BRISAS DEL CARMEL PH;CL165#49-06
1;Edificio;SANTA ANA ORIENTAL;CL108A#4-25
1;Edificio;TORRES DE ABBATA;CL120A#7-89
11;Edificio;PRADO 144  2;CL144#50-44
1;Edificio;ATELIER;KR19A#142-11
2;Edificio;CALLE 69 4 19;CL69#4-19
1;Edificio;SANTA BARBARA 118;KR11#118-96
18;Edificio;ALEXANDRA;KR23#33-22SUR
13;Edificio;RODGAL III;KR30#39A-76
5;Conjunto;COLORES DE BOLONIA PRIMERA ETAPA;KR4ESTE#78A-10SURADADAD
1;Edificio;BIFAMILIAR LOS CEDRITOS;KR11#140-96
11;Edificio;PUENTEPIEDRA;TV56#106-41
8;Unidad Residencial;VILLA EMILIA PROPIEDAD HORIZONTAL;KR69B#17-57SUR
9;Edificio Residencial;CATALINA;CL20C#97B-38
9;Edificio Multifamiliar Residencial;MULTIFAMILIAR HABITAT 96;CL23GBis#96G-20
1;Edificio Multifamiliar;EDIFICIO TERRA MORA;KR19A#104-17
13;Edificio;PALERMO III;KR20#46-31
13;Edificio;RESERVA DE GRACIA;KR36A#54-69
9;Agrupación de Vivienda Multifamiliar;BALCONES DE SAN JOSE;AK97#22L-31
1;Edificio;PORTUGAL;KR16#135-35
1;Edificio;MOLINOS DE FRANCIA;CL105#15-71
1;Edificio;ALFAMA;KR10A#134B-42
9;Copropiedad;BALCONES DE LAS ACACIAS CONJUNTO RESIDENCIAL;AC25#74-85
9;Edificio Multifamiliar Residencial;EDIFICIO TERRANOVA MULTIFAMILIAR PH;CL20D#96G-44
13;Edificio;LA MAGDALENA;KR15#36-40
3;Edificio;SUCRE;KR3#22-47
1;Edificio;KAUSARY;CL108#17A-18
1;Edificio;DE CAMBIL 127 SMART HOUSE;KR7A#127-73
10;Conjunto Residencial;VILLA EUROPA MANZANA 22;Cra 71d # 67 - 42
1;Edificio;SAINT MICHEL;CL106#13-64
2;Edificio;LAR;KR4#56A-56
1;Edificio;COUNTRY 134;CL134Bis#17-62
11;Edificio;PARQUE PIJAO TORRE I;CL169#67-25TO1
13;Edificio;CUMARE PH;KR37#54-03
11;Edificio Multifamiliar;ANDREA;CL144#52-71
1;Edificio;TORREON DE PLAZA VERDE;KR29#126-50
1;Edificio;SANTELMO;CL103#16-56
2;Edificio;MIRADOR DEL CASTILLO;KR2A#72-12
9;Edificio;BOSTON HOME CLUB;KR104A#20C-32
13;Edificio;AMADEUS;KR36#53-66
6;Conjunto Residencial;CONDADO DE SANTA LUCIA ETAPA II;KR24C#54-40SUR
2;Edificio;CALIMAS;CL71A#5-80
1;Edificio;PLATINO ROYAL;KR7B#138-65
1;Edificio;KALOS;CL102#17-67
13;Edificio;AMSTERDAM;KR46#22B-17
8;Conjunto Residencial;CASTILLA REAL III ETAPA D;TV78D#10D-37
10;Agrupación Residencial;terranova club;KR72Bis#81A-05
2;Edificio;CALLE 99;CL99#7A-76
1;Edificio de Vivienda;BETANIA PROPIEDAD HORIZONTAL;KR21#114A-71
2;Edificio;PIEDEMONTE;KR2E#70A-31
13;Edificio;EDIFICIO CAPILLANA;KR30#47A-40
19;Conjunto Residencial;PARQUES DEL TUNAL SUPER LOTE 4;DG61SUR#20B-36
13;Edificio;APARTAMENTOS EL NOGAL;KR38A#55-32
1;Edificio;LA MONTANA;TV8#151A-35
1;Edificio;SAUCES DE SANTA ANA;KR7B#108A-33
11;Edificio;SANTILLANA;KR50#102-38
1;Edificio;PASEO REAL;CL127A#7C-54
1;Edificio;ALCALA 122;CL122#23-27
2;Edificio;EDIFICIO PAX PROPIEDAD HORIZONTAL;KR15#76-67
1;Edificio;EL PARQUE;KR21#107-08
10;Unidad Residencial;SANTA CECILIA ZONA C ANILLO SEIS;TV85#52A-69
12;Edificio;TTC Y C SAS;CL72A#57B-17
7;Conjunto Residencial;CAMINOS DEL PORVENIR ETAPA 4;CL55ASUR#102-51
9;Conjunto Residencial;CIERZO;AK68D#20-13
11;Edificio;BRIDGES PARK;KR54#107A-10
2;Edificio;XUE;KR8#99-54
1;Edificio;MACAXIAL;KR11A#114-20
1;Edificio;NORTH POINT LIFT;AK6#155C-20
1;Copropiedad;NORTH POINT STUDIOS II;KR6#155C-20
19;Edificio;MULTIFAMILIAR MANZANA 95 LOTE 5 URBANIZACION MADELENA;CL58S#66-11
2;Edificio;PARQUE LA SALLE II;CL61#4-38
2;Edificio;ALBANIA;CL53#9-51
16;Edificio;VERAGUAS CENTRAL III;KR30A#5-16
1;Edificio;POSITANO;CL102#22-37
11;Proyecto;PONTEROSA;CL99A#70G-06
1;Edificio;TORRE DE ALBA P H;CL134A#18-31
2;Edificio;SERRANA EMAUS;CL70Bis#4-27
2;Edificio Residencial;BALMORAL;CL95#10-50EDBALMORAL
1;Edificio;VALSESIA 129;KR7DBis#129-40
2;Edificio;STEPHANIE;CL81A#8-52
1;Conjunto Residencial;CANAL DE LOS MOLINOS;DG108#8A-14
9;Edificio;MANDARINO;CL22#104-40
10;Edificio;MEDIORREAL VI;KR72A#52-20
1;Urbanización;RESIDENCIAL BLUE P.H PROPIEDAD HORIZONTAL;CL132A#19-43
1;Edificio;ARIA 146;CL146#7F-22
13;Edificio;MONTEROSSO;KR47#58-40
7;Edificio;LARES BOSA;KR81A#59A-03SUR
2;Edificio;DEL 90;KR18#82-56
2;Edificio;ALPINO;CL92#8-87
11;Condominio;ALTILLOS DE LOMBARDIA;TV38#122-19
9;Edificio de Vivienda;multifamiliar altavista propiedad horizontal;CL22#103-32AD
11;Edificio;SILVAN1;CL117A#71-15
11;Edificio;PARQUE 108;TV56#108-78
2;Edificio;EL PORTAL DE ROSALES;KR3B#65-50
1;Edificio;MARCELA;KR10#148-23
13;Edificio;CALLE 36 N 18  23;CL36#18-23
13;Edificio Residencial;EDIFICIO COLISEO;CL59#34-13
11;Agrupación de Vivienda;GALATEA;KR76#127D-69
1;Edificio;PORVENIR II;KR19A#107-34
9;Conjunto Residencial;ARAGÓN;CL17DBis#123A-05
11;Edificio;COLINA CAMPESTRE 11 III SECTOR;CL137B#53B-02
1;Edificio Residencial;NIWIS III;CL103A#21-49ED
12;Edificio;JACKELINE;KR29BBis#75-70
4;Edificio;SANTA ANA II;CL11SUR#1A-49ESTE
1;Edificio Multifamiliar;TORRES DEL PALMAR I;KR23#139-37
13;Edificio;PAULA;KR25#40-22
2;Edificio;CENTRO 76;CL76#16A-3
12;Edificio;KLIK HABITS;KR49C#91-88
2;Edificio;KANSEI II;KR17#96-34
2;Edificio;PRADO CHICO 97;KR13#96-82
1;Edificio;AYMARA I;AV15#118-62
2;Edificio;CHICO REAL;CL95#8A-27
2;Edificio;COLINAS DE LA SALLE;KR4#59-54
2;Edificio;HERBA;KR17#96-10
1;Edificio;BROWN;CL134A#17-92
19;Conjunto Residencial;MIRADOR DEL TUNAL;DG68SUR#37A-49
9;Conjunto Residencial;PLAZA REAL PRIMERA Y SEGUNDA ETAPA PROPIEDAD HORIZONTAL;CL43A#68B-30
11;Edificio;ESCALA REAL;CL101#45-22
2;Edificio;CALLE 48;CL48#5-35
2;Edificio;LOS ROSALES;KR4#73-25
11;Apartamentos;EDIFICIO BOSQUES DE XUE;CL138#75-40EDEDED
1;Agrupación Residencial;LYON CIUDAD LA SALLE;KR14#172B-45
1;Edificio;CASTILLO VIZCAYA;CL165A#8H-60
1;Edificio;LOS ALMENDROS;KR7C#145-55
11;Conjunto Multifamiliar;SANTA HELENA 1 MANZANA 21;CL144A#41-75/83
1;Edificio;NORTH POINT TORRE KRYSTAL;KR7#156-10
2;Edificio;CALLE 76;CL76#11-41
2;Edificio;MARIA CAMILA;KR16#95-27
13;Edificio;BELALCAZAR;KR28A#50-17
8;Conjunto Residencial;ALQUERIA RESERVADO;CL37BSUR#68A-58
2;Edificio;VIRACOCHA;CL74#14-09
1;Edificio;ATALMIN;TV14#119-56
1;Conjunto Residencial;SANTA MONICA 1;CL168#32A-71
13;Edificio;SANDONA;KR28A#49A-11
1;Edificio;FENICIA;KR18#113-64
13;Edificio;CATALINA;TV25#57-12
1;Conjunto Residencial;EL REDIL SUPERMANZANA 3;CL174#18-26
11;Agrupación;LARES DE BRITALIA;CL166#49-70AG
2;Edificio;EDIFICIO PRESTIGIO 90;CL90#18-53
2;Edificio Residencial;LOS PINOS II;KR1A#75-24
1;Edificio;COSMOS;CL117A#9-21
11;Edificio;VICTORIA II;CL146A#37-80
1;Edificio;ALAMEDA DE LOS MOLINOS;CL106#14-81
1;Edificio Residencial;VALENCIA REAL;KR6#131-97
10;Conjunto Residencial;SANTA TERESA;KR85#88-05
1;Edificio;PIAMONTE;CL131#6-24
1;Edificio;SOVERATO;KR22#120-32
1;Edificio;SANTA MARIA DEL PARQUE;KR21#120-33
2;Edificio;MENDEBAL;KR4#78-75
2;Edificio;CARMENZA III;CL59A#8-73AP39GS40LC1
2;Edificio;TENERIFE;CL90#7A-32
1;Edificio;LE PARC 105;CL105#17-08
1;Conjunto Residencial;SAN PATRICIO;CL109#20-72
2;Edificio;LOS ALGARROBOS;KR10#93-35
2;Edificio;TORRE MAQUIZ;CL94A#9-84
13;Edificio;TIVOLI NICOLAS DE FEDERMAN;CL58A#37-28
2;Edificio;PORTAL DE LOS ROSALES;KR5#69-80
1;Edificio;PARQUE DE FRANCIA;KR16#106-38
1;Conjunto Residencial;SAN FRANCISCO;KR7G#146-58
1;Edificio;KALATEA;AK9#146-70
1;Edificio;NAPA;CL103A#19A-68
11;Conjunto Residencial;GIRASOL;CL199#54D-23
9;Conjunto Residencial;GREGAL;CL21#68D-51
2;Edificio;EL LAGO PH;KR13A#78-51
11;Agrupación Residencial;EL BOSQUE DE SUBA AGRUPACION 1;KR95A#136-42AD
1;Edificio;VICENZZA 127;KR17A#127-17
1;Edificio;SANTA BARBARA 114;KR19A#114-21
2;Edificio;PROMACOS;CL94#16-06
12;Edificio;MEJIA;DG74#17-48
13;Edificio;DAVIS;KR25#49-30
1;Agrupación Residencial;LYON II CIUDAD LA SALLE;KR14#172B-59
9;Conjunto;CONJUNTO LA COFRADIA DE LA URBANIZACION RINCON SANTO;CL23GBisB#96F-38
2;Edificio;CONSOCIOS III;CL53#4-42
1;Edificio;BELLATO;KR23#137-16
11;Edificio;EMPORIO 122;CL122#47-68
2;Edificio;KIRAU;CL48#8-27
1;Edificio;STYLO 108;KR18#108-06
1;Edificio Residencial;OIKOS 159;KR21#159-12
2;Edificio;KALIPTO;CL94A#16-29
11;Edificio;TORRES DEL TABOR;KR95#131A-15
4;Edificio Multifamiliar;VILLA SOFÍA III;KR8#27B-28SUR
13;Edificio;FRANCISCA;KR30#24-15
1;Edificio;EL PORTICO;CL127BBis#19-43
1;Edificio;EMBAU;CL143#16-36
11;Edificio;XIMENA;KR51#106-37
11;Edificio;CIENTO40 APARTAMENTOS;CL140B#101B-61
11;Conjunto Residencial;SANTELMO APARTAMENTOS;AC201#45-85
1;Edificio;COUNTRY PARK;CL128#18-40
1;Edificio;GUARUMO;KR13#101-38
10;Edificio;RINCON DE LA EUROPA;CL68BBis#70C-17
19;Conjunto;ESTANCIA 70 CLUB RESIDENCIAL;KR70C#57R-73SUR
9;Edificio Multifamiliar;EL NOGAL;CL22HBis#98A-56
1;Edificio;ITAKA PI;KR14B#119-62
3;Conjunto Residencial;TORRES DEL PARQUE;KR5#26B-57
11;Conjunto Residencial;MADELEINE;CL125A#40A-81
1;Edificio;CHICO 101;KR12#101A-18
1;Edificio Residencial;CONNOR I;CL126#11B-10ED
16;Edificio;MIRADOR DE MONTES;CL10SUR#40A-33
2;Edificio;SANTALAIA;KR4#76-4161
11;Edificio;LA VICTORIA;CL149#48-76
1;Conjunto Residencial;COLINA DEL NORTE LOTE CINCO;KR6#183-10
12;Edificio;URBAN LOFT PATRIA;CL86D#49A-54
17;Edificio;ALTO DE SANTA BARBARA;KR3#6-17
2;Edificio;URAPANES DEL CHICO;KR18#94A-25
5;Agrupación;BOSQUES DE USME SL 12;CL137SUR#3A-44
11;Edificio;ZAPECA;KR48#103-15ED
1;Edificio;LOS ANGELES;KR13A#119-39
2;Edificio;CASA CABRERA;CL84A#7-53
8;Conjunto Residencial;SAN LUCAS II;CL34SUR#71F-20CJ
11;Edificio;VILLAS 128;KR58BBis#128B-17
1;Edificio;QUIMBAYA;KR11#114-62
1;Edificio Multifamiliar;TORRES DE KANNA;KR13#116-74
2;Edificio;ARAUCARIA FLATS;KR8A#95-40
1;Edificio;VALHALLA;KR14#103-53
2;Edificio;ALTO DE LA ARAUCARIA;KR1#70-80
1;Edificio;APA II;CL125#17A-35
1;Edificio;RIVAS;KR7#112-28
19;Conjunto Cerrado;ATARDECERES DE MADELENA II;AK70#57R-33SUR
14;Conjunto Residencial;USATAMA MANZANA E;CL22C#28-41
1;Edificio;EDIFICIO DE USO RESIDENCIAL CENTRO AUTOPISTA;KR18A#135-39
2;Edificio;SANTOME;KR1ESTE#70-47
2;Edificio;BALCONES DEL REFUGIO;KR7#87-20
3;Edificio;AKROS PH;CL23#5-64
9;Edificio;MOLINAS 1;CL23BBis#82-32
1;Agrupación de Vivienda;LA RAMADA;CL134#5A-44
2;Edificio;HERBA 2;KR17#95-50
13;Edificio;VIVAL DE FEDERMAN;KR36A#56-22
13;Edificio;LAS MARIAS;CL53#18A-76
1;Edificio;IRLANDA;CL106A#20-88
1;Edificio;MONTEGO VILLAGE;KR9C#119-70
12;Agrupación de Vivienda;LIRIBAMBA;KR36#65-37
1;Edificio;SANTAMARIA III;KR15B#112-58
1;Edificio Multifamiliar;LOFT 163;CL163#8D-26
2;Edificio;URBAN CHICO;CL95#19A-37
16;Copropiedad;CEDRO GOLF 8-49 EDIFICIO MULTIFAMILIAR;AC14#47-24
13;Edificio;CAROLINA;CL53#36A-84
1;Edificio;NAVARRA;KR20#106A-65
1;Edificio;BLUE 23;KR23#100-91
1;Edificio;EL PORTICO II;CL127BBis#20-29
1;Edificio;103 SAINT GERMAIN;TV17A#103-31
1;Conjunto Residencial;CONJUNTO RESIDENCIAL TORRES DE ANDALUCIA;CL180#12A-16
12;Edificio;UDARA POLO;CL80#27-34
2;Edificio;SAN DENISSE;CL72#3-62
2;Edificio;LA FONTAINE;KR19#93-26
1;Edificio;ROALCABA;KR16A#135-26
1;Edificio;PORTUGAL V;KR18A#137-43
1;Conjunto Residencial;BARCELONA;CL142#12B-30
11;Edificio;ANDREA;KR53#106-60
13;Edificio;HABITAR 50;KR27#50-42EN
2;Edificio;LA PRADERA;CL59#6-31
1;Edificio;BARILOCHE;KR11A#112-36
1;Edificio;MOST SAN PATRICIO;CL112#17-55
2;Unidad Residencial;EL VIRREY;CL69A#2B-26
1;Edificio;KAOBA;CL145#12-65
1;Edificio;MERCEDES;TV13A#116-30
7;Conjunto Residencial;ALAMEDA DEL  PARQUE ETAPA V FRANJA AZUL AGUA MARINA;DG73ASUR#78I-40AD
1;Edificio;PINOS DEL COUNTRY;TV13A#128-23
8;Edificio;ROGER III;KR71C#5-29
11;Conjunto Residencial;CAMINO DE ARRAYANES;CL215#111-60
2;Edificio;TORRE ESCALAR;CL94#7A-84
9;Conjunto Residencial;AUSTRO;CL19A#68D-37
2;Edificio;URAPAN;KR17#91-55
2;Edificio;NOGAL 7712;CL77#12-48
1;Edificio;ARAWAK II;DG145A#35-03
2;Edificio;BONAVISTA;CL87#7A-22
2;Edificio;FIJAR CENTRO 93B;CL93B#16-47
1;Edificio;SAN BASILIO;CL135B#13-24
2;Edificio;TAPYRUS;CL95#9-02
2;Edificio;PUNTO 94 A;CL94A#16-16
2;Edificio;NIKO;CL61#2-37
5;Conjunto Residencial;PARQUES DEL PORTAL;KR10#60-65SUR
2;Edificio;TAMESIS 90;KR19A#90-41
1;Edificio;ALTAMIRA;KR25A#135A-54
1;Edificio;OLGA;CL147#13-53
1;Edificio;BEATRIZ;CL144#9-35
2;Edificio;EL CORAL;CL81#7-36
2;Edificio;DE CAMBIL 93 SMART HOUSE;KR19#93A-14
2;Edificio;DELFOS PH;CL81#5-38
2;Edificio;ORUGA 93 16;KR16#93-99
11;Edificio;ALCARRAZA;KR51#104B-31
13;Apartamentos;GALEX PH;TV27#53B-47ED
2;Edificio;ANDREA;CL85#10-11
2;Edificio;PARDO MONTOYA;AK15#90-50
2;Edificio;TERRAZAS DE MARLY;KR9#48-90
1;Edificio;IMOVAL XIV;CL145#15-75
1;Edificio;KOSMOS;AC116#14B-55
3;Edificio;SALAMANCA;CL30#3A-22/24
2;Edificio;ESCA;CL97A#7A-15
1;Copropiedad;cONJUNTO RESIDENCIAL COLINA DEL NORTE LOTE 6;KR6#183-50AD
2;Edificio;ALMENAS DEL CASTILLO;CL74#2-52
2;Apartamentos;EDIFICIO CATALUNYA;CL94A#16-61
1;Conjunto Residencial;HORIZONTES II;CL164#18-41
1;Conjunto Multifamiliar;COOPDESARROLLO AVENIDA SANTANDER;AC147#11-27
1;Edificio;DECO 120;KR18#120-40
1;Conjunto Residencial;PARQUE LISBOA;KR9#134-45
1;Edificio;TORRES DE CIRALES;KR17A#119A-41
11;Edificio;SANTA LUCIA;CL108#45A-73
2;Edificio;988;KR9#88-40
1;Conjunto Residencial;AMBERES;KR12#140-35
2;Edificio;EL RISCO;TV2ESTE#78-93
7;Agrupación de Vivienda;ALAMEDA DEL PORTAL 2 MANZANA 16;CL50SUR#95A-80
12;Edificio;DOMOV;CL78#58-24
13;Edificio;CALLE 45 A PH;CL45A#28-34
1;Edificio;SANTA MONICA DE LA BELLA SUIZA;KR7Bis#129-51
2;Edificio;PARQUE 95;CL95#17-98
1;Edificio;CERCEDILLO;KR18A#103-77
2;Edificio;FUENCARRAS;AV100#9A-79
2;Edificio;EKUAL 56;KR4A#56-10
11;Conjunto;TERRAZAS DE SAN JOSE II;KR78#175-60
2;Edificio;VILLA CHICO;CL93B#9-46ED
10;Edificio;PORTAL DE GRANADA TRES;KR113A#78-42
1;Edificio;SILENE PI PH;KR22#137-64
1;Edificio;PASORROBLES;CL146#12-18
11;Conjunto Residencial;MIRAFLORES;KR78#128A-09
1;Edificio;LA ESQUINA;CL133#30-77
13;Edificio Multifamiliar;LAMBDA PH;CL54#35-51
13;Edificio Residencial;EDIFICIO AGATA;AC53#35-84
1;Edificio;RETIRO DE SANTA ANA;CL110#9B-93
11;Agrupación;EL FRAILEJON;CL238#56-39
13;Edificio;PLANO 33;CL33#17-51
